channel_name	ids	id_c	max_scanned_at	criteria_by_avg
Trâu-Điên-TV-01-284095968773189	284095968773189	1	2021-06-18 00:00:00	100
SangguniangKabataanNgBangkulasi	197433527731115	1	2021-08-14 00:00:00	100
MadChadMafia	106846724120028	1	2020-08-12 00:00:00	100
Felipovich	219703278425486	1	2020-08-10 00:00:00	100
mugiwarazyn.crew	104942438370727	1	2021-05-04 00:00:00	100
elmayo97.page	107966654267431	1	2020-08-08 00:00:00	100
VGatesV	118536752183066	1	2021-02-04 00:00:00	100
MkSevenGaming	103067948131265	1	2020-08-06 00:00:00	100
IamMontanaLive	106700581002417	1	2021-03-17 00:00:00	100
Masbos24	618376942003427	1	2021-08-14 00:00:00	100
أحمد-كيمنك-Ahmed-Gaming-108277664853187	108277664853187	1	2021-07-19 00:00:00	100
XTTVGaming	180933692260404	1	2021-01-08 00:00:00	100
EvosRektFansBase	100696801684052	1	2020-10-20 00:00:00	100
Arzmir	106733964127283	1	2020-08-04 00:00:00	100
jerrygaming4	109205114099641	1	2020-10-24 00:00:00	100
PCLUCHO	104245434791777	1	2020-12-03 00:00:00	100
lowtrackjd.tv1	113370110482063	1	2021-03-14 00:00:00	100
amongusviet	114907513684760	1	2020-10-10 00:00:00	100
BIG.Maher.Gaming	189923108585245	1	2020-11-08 00:00:00	100
casandrashanney	542529242441235	1	2021-05-12 00:00:00	100
104492937765868	100063639823264	1	2020-11-15 00:00:00	100
johnstevengaming	103421541432237	1	2021-04-28 00:00:00	100
AlpMeteGamingFb	111110307302041	1	2021-03-13 00:00:00	100
YanJiGaming	129713637457610	1	2021-05-10 00:00:00	100
CaptainGG1	107544630996621	1	2021-01-18 00:00:00	100
tngaming88	259138121698424	1	2020-09-22 00:00:00	100
ruoxi.ula	105786001236086	1	2021-08-30 00:00:00	100
plexzutv	263493057694994	1	2021-07-21 00:00:00	100
OIAKARD	350380762469392	1	2021-07-16 00:00:00	100
2KModsGaming	683689348495575	1	2021-04-17 00:00:00	100
pubgdynamo007	424091308063823	1	2021-03-09 00:00:00	100
MandirigmaTV	110975027346749	1	2021-02-05 00:00:00	100
jeypiyowxxx	101936188297631	1	2021-04-09 00:00:00	100
josechgaming	103796814827271	1	2020-11-29 00:00:00	100
hanghieu0312	107038404113434	1	2021-07-20 00:00:00	100
iampriyasinghofficial	108921228106289	1	2021-08-29 00:00:00	100
KasinhLive	106213141152756	1	2021-07-29 00:00:00	100
iggroundz	102560884581012	1	2021-02-17 00:00:00	100
ImbaDing-104447938333598	104447938333598	1	2021-06-01 00:00:00	100
WaduuuL	108544967416479	1	2021-03-30 00:00:00	100
IIIkypa	111605357280148	1	2021-05-24 00:00:00	100
DrBendoo	111749036900970	1	2021-04-21 00:00:00	100
S.RAMB0	108891383960324	1	2021-09-05 00:00:00	100
YenStreams	100165275203082	1	2021-02-06 00:00:00	100
ImmortalSerpentMC	113130514149311	1	2021-04-18 00:00:00	100
romanescPUBG	298924257457422	1	2020-11-10 00:00:00	100
chupetewanpipti	109253677508372	1	2020-08-30 00:00:00	100
007votinhAOE	104686451432352	1	2021-05-02 00:00:00	100
nahiyan18AJ	101215288932968	1	2021-08-18 00:00:00	100
mr.nato06	111256116899387	1	2021-02-25 00:00:00	100
iwanmanurung010393	109999410363532	1	2020-10-02 00:00:00	100
tgt1alkfn	113592140059521	1	2021-05-15 00:00:00	100
JugadorLegendario98	100279422141835	1	2021-08-01 00:00:00	100
BunnyBk28	113034926706872	1	2021-06-14 00:00:00	100
BGMI-748604139196943	748604139196943	1	2021-08-12 00:00:00	100
deadstroke124	105646847893244	1	2020-12-31 00:00:00	100
Anaowtoficial	962965133909926	1	2020-09-12 00:00:00	100
GuGamingpage	101285074781087	1	2021-01-21 00:00:00	100
eldoggod	109965447376769	1	2020-12-16 00:00:00	100
Fonty.la	112805016787839	1	2020-10-17 00:00:00	100
Đinh-Hoàn-Gamming-106002345045864	106002345045864	1	2021-07-21 00:00:00	100
mamigameryt04	110575580742079	1	2021-06-11 00:00:00	100
EslamGaming2019	109402160394419	1	2021-01-15 00:00:00	100
Meownyny	100639871756046	1	2021-04-28 00:00:00	100
pakistanipcgamers	1613227572222476	1	2020-09-04 00:00:00	100
ponpraditt	109419353927488	1	2021-05-08 00:00:00	100
LivestreamJxVLCTC	107818271031131	1	2021-04-29 00:00:00	100
HubgMedia	169507089769652	1	2020-12-07 00:00:00	100
Caster001	107113934545661	1	2021-03-22 00:00:00	100
SKY5CLAN	109254597668765	1	2021-02-15 00:00:00	100
GerGaming.ph	104443594825969	1	2021-01-25 00:00:00	100
Cocosittaa	106823141235883	1	2021-09-04 00:00:00	100
skerdPH	104760958068618	1	2021-03-03 00:00:00	100
CG.Manca22	103112551273317	1	2021-05-23 00:00:00	100
leoisliveofficial	105756974693519	1	2020-11-20 00:00:00	100
pimhiww	106717761167298	1	2020-10-08 00:00:00	100
muhdaniq2002	105083071618193	1	2021-02-13 00:00:00	100
j.lavaplays	101301018237370	1	2020-09-19 00:00:00	100
O4aGoD	434437300255623	1	2020-10-21 00:00:00	100
OldGrandpaGamer	102024491299877	1	2020-10-02 00:00:00	100
Pinsinco.30.04.1992	107870504447894	1	2021-02-12 00:00:00	100
thuancoitv	2192586074388644	1	2021-04-17 00:00:00	100
Ksar.almhini	109852364005448	1	2020-09-04 00:00:00	100
arleebrothers	229360337132037	1	2021-05-03 00:00:00	100
หนนหฟ-103992665349475	103992665349475	1	2021-08-27 00:00:00	100
jackDylanz	1130157110709364	1	2020-11-18 00:00:00	100
Dairy-of-Foxy-Kay-1540929129499240	1540929129499240	1	2021-08-15 00:00:00	100
Mohammed-gaming-101952878357826	101952878357826	1	2021-06-22 00:00:00	100
MidNightGameTV	100225841573818	1	2021-01-30 00:00:00	100
MiHuGamingReal	106881444685537	1	2021-01-26 00:00:00	100
idcptcouncil	210690432924650	1	2020-10-16 00:00:00	100
zudogaming	500560257147143	1	2021-01-16 00:00:00	100
Muhanadjo.Gaming	106705947749742	1	2020-08-28 00:00:00	100
majhail302	104280638269849	1	2021-09-05 00:00:00	100
MR-spike-100832905613247	100832905613247	1	2021-07-22 00:00:00	100
Edgardumaliunofficial	103346451185451	1	2020-11-19 00:00:00	100
HartAshleygaming	106550661073455	1	2021-04-24 00:00:00	100
Fr4nkieeee	103873664644264	1	2021-04-19 00:00:00	100
SupGamingOfficial	102331398147729	1	2021-02-07 00:00:00	100
daaniidq1	101556881500056	1	2020-08-06 00:00:00	100
PAULOmedeiros24	111403243858522	1	2021-04-21 00:00:00	100
Brackzilla79	100108328481093	1	2020-09-08 00:00:00	100
HDOSKGAMING	106663004616675	1	2021-02-18 00:00:00	100
AkoSiAceMo	111738007212641	1	2020-12-08 00:00:00	100
DragosteG2	100275995197114	1	2021-05-15 00:00:00	100
CeazyFPS	1405604879571248	1	2021-01-09 00:00:00	100
JEPTVOFFICIAL	113627060415253	1	2020-09-14 00:00:00	100
MissWonderis	116772640149502	1	2020-10-25 00:00:00	100
Shizuka-104095261371648	104095261371648	1	2021-06-19 00:00:00	100
TheLionTeeVee	616684511827957	1	2021-05-28 00:00:00	100
lobito2500	102129924471899	1	2020-08-14 00:00:00	100
buah324	105039918157880	1	2021-08-12 00:00:00	100
Parekoy-Gaming-108082887735730	108082887735730	1	2021-07-23 00:00:00	100
Nicolengchi	111379584017945	1	2020-09-10 00:00:00	100
kingdarkGame	106000704398855	1	2020-09-20 00:00:00	100
Razlennnn	105931874541867	1	2020-11-15 00:00:00	100
mdibrahimhawladerofficel	103625881444890	1	2020-12-18 00:00:00	100
DJSTREAMRR	100155075130329	1	2021-01-06 00:00:00	100
RagnarokCollectors	101642568138092	1	2021-08-06 00:00:00	100
hoangmon8888	103006158245462	1	2020-11-13 00:00:00	100
Ouzii90	106008894274877	1	2020-12-24 00:00:00	100
Gam1ngZ0ne	1925674207492262	1	2020-08-27 00:00:00	100
XOSteamerPlay	893351747691709	1	2020-09-21 00:00:00	100
JantzenGaming	324196591866635	1	2021-08-28 00:00:00	100
ahmedX1258	104578668077156	1	2020-12-26 00:00:00	100
aariana015	100007560691958	1	2021-04-20 00:00:00	100
LA.TokoGaming	642494579695831	1	2020-08-29 00:00:00	100
TripleAKron	100524641596361	1	2020-09-29 00:00:00	100
Traviesa-100850082132814	100850082132814	1	2021-08-01 00:00:00	100
SlimeLanguage21	101174058359353	1	2021-08-22 00:00:00	100
farias.cobra	111204560616711	1	2021-07-18 00:00:00	100
miralogmaing	222928028479340	1	2021-04-12 00:00:00	100
anhacantala	400380590327444	1	2021-08-13 00:00:00	100
tiengaming1997	102561348618136	1	2021-06-14 00:00:00	100
prudsgaming	589404804824933	1	2020-09-07 00:00:00	100
leonrixovg	355953287781127	1	2020-08-30 00:00:00	100
ThePlatypusKing	140470363323465	1	2020-11-09 00:00:00	100
gblatinowc	102950338043627	1	2020-09-10 00:00:00	100
jarkgames1	105932647841322	1	2020-12-19 00:00:00	100
MiranhaJoga	112438513435965	1	2020-08-11 00:00:00	100
Gamercahs	218131341567179	1	2021-08-03 00:00:00	100
69Shin	104033961365476	1	2020-09-22 00:00:00	100
jx2noiketnoidamme	103971801417073	1	2021-01-16 00:00:00	100
oneturnkillfromotaku	105200941670274	1	2021-09-03 00:00:00	100
LigaMexicanadeSimracing	1690214204619614	1	2020-08-16 00:00:00	100
kayonngaming	110072544089187	1	2021-06-14 00:00:00	100
kokonuttygaming	105143974186783	1	2020-09-03 00:00:00	100
NuggetBabe	660670147734432	1	2020-08-20 00:00:00	100
SanguineRebels	107130264478933	1	2021-07-31 00:00:00	100
Tortie777	175897287209967	1	2021-05-24 00:00:00	100
Twisteddarklight	103424781783365	1	2021-05-05 00:00:00	100
RchGGEZ	100877621744584	1	2021-08-17 00:00:00	100
FR4NCOTV	672629306519311	1	2020-12-12 00:00:00	100
shieldbd71	100290254961633	1	2020-10-27 00:00:00	100
OfficialAgitate	104128555112513	1	2021-04-15 00:00:00	100
vanessagostosasempre	101594618564905	1	2021-01-06 00:00:00	100
Mazeistic	101963661905298	1	2021-04-11 00:00:00	100
lolLuCiferlol	615451185499155	1	2020-10-23 00:00:00	100
jessamaliaofficiaal	100063654102228	1	2021-08-21 00:00:00	100
ShweYoon-Gaming-114203277153914	114203277153914	1	2021-05-21 00:00:00	100
ThatkidDvnny	1100719360032475	1	2020-09-04 00:00:00	100
SAREN-سارين-109773318005018	109773318005018	1	2021-07-08 00:00:00	100
Video-segala-104978967527198	104978967527198	1	2021-05-26 00:00:00	100
BotLiaa	108366114002386	1	2021-02-22 00:00:00	100
ducnghiastream	102435771990163	1	2021-04-21 00:00:00	100
whiZDotsGaming	343928033512091	1	2021-04-22 00:00:00	100
kadeqgaming	337802950160773	1	2020-10-22 00:00:00	100
biyaherogaming	107168640803125	1	2020-08-19 00:00:00	100
Fun-Unlimited-3-108930394792439	108930394792439	1	2021-07-14 00:00:00	100
BlitzRyuStreamer	107945624362726	1	2021-02-09 00:00:00	100
pokidrofficial	105267274810181	1	2021-05-20 00:00:00	100
KNGjasm	107390597749571	1	2021-07-23 00:00:00	100
ESportsTailand	102724504405751	1	2021-08-26 00:00:00	100
7EEMOxGaming	138333853454491	1	2021-02-02 00:00:00	100
Rabe3.Gaming	110265590745417	1	2020-11-23 00:00:00	100
pisaycaragasg	516959165318364	1	2020-11-27 00:00:00	100
IZ1Games	105788067863497	1	2020-10-05 00:00:00	100
NongJim1995	105865214243361	1	2021-02-09 00:00:00	100
Mugeenn	262050047903253	1	2020-09-12 00:00:00	100
mirushkamx	114250453649924	1	2020-11-20 00:00:00	100
lokipuregrindserver	102609598769447	1	2021-08-28 00:00:00	100
ELPROF1ESOR	104671225112138	1	2021-06-18 00:00:00	100
way2conqueror	724075704638611	1	2020-11-01 00:00:00	100
projectpie10	109081270861372	1	2021-04-12 00:00:00	100
sslotonline	108527607306783	1	2020-11-10 00:00:00	100
lucyfahuwu	102350091677680	1	2021-02-19 00:00:00	100
Sky-Gaming-105699751806336	105699751806336	1	2021-07-31 00:00:00	100
ajjubhaiverified.gg	102117571891640	1	2021-08-06 00:00:00	100
BROULIN6	2038599453104702	1	2020-11-16 00:00:00	100
NayTuaEsport	109887760721611	1	2020-09-14 00:00:00	100
100066828880716	112468524272943	1	2021-08-20 00:00:00	100
337818623510238	100057872087711	1	2020-12-05 00:00:00	100
mansbestfriend19	100057102773821	1	2021-08-27 00:00:00	100
EverythingDrift	132868330100166	1	2021-03-13 00:00:00	100
Studio3CE	2323060344406272	1	2021-06-06 00:00:00	100
theFLASHx5	111832590484692	1	2021-01-24 00:00:00	100
Raccoon93327	108015574907187	1	2021-08-07 00:00:00	100
KingKongGaming0017	101628374891025	1	2021-03-05 00:00:00	100
Javtahd-Cambodia-Gaming-109894541293304	109894541293304	1	2021-05-25 00:00:00	100
Errejota-102174581686132	102174581686132	1	2021-05-29 00:00:00	100
Abbas-Amer-109360741312173	109360741312173	1	2021-06-11 00:00:00	100
jonelGametv	111239786972544	1	2021-04-16 00:00:00	100
Mr.Raizeluu	100124991800358	1	2021-09-03 00:00:00	100
g.spacebn	105541921617247	1	2021-05-04 00:00:00	100
csgamingesport	105930887651275	1	2020-11-11 00:00:00	100
Boogie-105863101467439	105863101467439	1	2021-05-20 00:00:00	100
1stlive	2032873497015528	1	2021-02-13 00:00:00	100
palabanatv	628610440863196	1	2021-08-21 00:00:00	100
TMGadmin08	106573911378519	1	2021-05-02 00:00:00	100
TheLawnManGaming	112062103717673	1	2021-03-29 00:00:00	100
eilgash	107192177397515	1	2020-10-02 00:00:00	100
Arslangaminggta4	108881807353814	1	2020-09-30 00:00:00	100
kaizenvalorant	110779197289540	1	2021-03-14 00:00:00	100
Zkarya.tafili9	109837130586455	1	2021-04-05 00:00:00	100
srvgaming999000	102199025445589	1	2021-06-18 00:00:00	100
monseghibli	103058018502774	1	2021-06-12 00:00:00	100
nagasonglongvip	100460898294705	1	2020-12-19 00:00:00	100
dlhoaxinh	100004603023425	1	2021-03-06 00:00:00	100
MLBBBaras	108283387682445	1	2020-12-27 00:00:00	100
cosquilla.segales.1	100061531510493	1	2021-03-10 00:00:00	100
HardradaGaming	101811335180875	1	2021-04-18 00:00:00	100
yuhuacomputerclub	817757851630960	1	2020-08-24 00:00:00	100
famaragamer	115081060271258	1	2021-04-26 00:00:00	100
predatorgaminganz	301157727172806	1	2021-04-11 00:00:00	100
respectgamingfreefire	104653627786187	1	2021-05-11 00:00:00	100
Sangguniang-Kabataan-Marikaban-Tingloy-Batangas-105607621244836	105607621244836	1	2021-08-15 00:00:00	100
elijahplaysgaming	127991574040860	1	2020-10-29 00:00:00	100
JRPGAMEPLAY	708422422682635	1	2021-05-09 00:00:00	100
Furati.Gamer	102298511480591	1	2021-07-04 00:00:00	100
cantorgamertv	101897178631211	1	2021-03-02 00:00:00	100
ElbeeChans	102037971929773	1	2021-05-13 00:00:00	100
MommamGamer-1968945153200426	1968945153200426	1	2021-07-16 00:00:00	100
ReavGaming	107483547418380	1	2021-09-04 00:00:00	100
ThonStreaming	220759738662742	1	2021-07-15 00:00:00	100
pescadosquad	110199103658311	1	2020-08-25 00:00:00	100
powerofnana	1477091609251642	1	2020-11-12 00:00:00	100
Adeildofrancisco1212	111519270242979	1	2021-05-02 00:00:00	100
KyoTongz-104534934998118	104534934998118	1	2021-06-21 00:00:00	100
BotijaFF	106716144681684	1	2021-05-17 00:00:00	100
NghienSexgaming	101466382007767	1	2021-07-11 00:00:00	100
6T9onLIVE	2884161794987670	1	2020-08-17 00:00:00	100
ludehgaming	113249890213137	1	2021-07-13 00:00:00	100
ClaraMGaming	100797898397606	1	2021-02-11 00:00:00	100
oscacapampo	1872844006089568	1	2021-05-11 00:00:00	100
KaiserFirdaus	364968874477818	1	2021-05-05 00:00:00	100
MobileLegendsPrince	101050488242924	1	2021-01-21 00:00:00	100
ESCUPHSDCal	1334714369964612	1	2021-04-07 00:00:00	100
Merlo9523	100665281671910	1	2020-08-12 00:00:00	100
SahiAbdessalam	1445106969108266	1	2020-11-04 00:00:00	100
DXLOFFICIALS	100057859938026	1	2021-07-17 00:00:00	100
Misterk33l	116406986843345	1	2021-03-22 00:00:00	100
IVHAANS	110460387410288	1	2020-12-10 00:00:00	100
Nghienthachdaulienquan	100518518813101	1	2021-06-26 00:00:00	100
UNGGOYgori	107504004312752	1	2020-08-22 00:00:00	100
PubgSDFriends	113778166728437	1	2021-02-18 00:00:00	100
Nycs91	114169483703704	1	2020-09-09 00:00:00	100
Jiromoldez12	167294198734035	1	2021-08-27 00:00:00	100
Doãn-Phi-Gamming-102822805386566	102822805386566	1	2021-07-12 00:00:00	100
Metin2pvpAlemi	107512737552252	1	2021-01-29 00:00:00	100
RatedGPGaming	113970343632471	1	2020-08-24 00:00:00	100
exochosgaming	103786437801556	1	2021-05-28 00:00:00	100
CentralGamer.pe	643247186064608	1	2020-08-29 00:00:00	100
cricketstars0	102513235256880	1	2021-03-14 00:00:00	100
ifel.id	103252651466304	1	2021-07-04 00:00:00	100
TISAIBURI	102482978488353	1	2021-07-07 00:00:00	100
makririsgaming	111420206956454	1	2021-04-01 00:00:00	100
Jhan17SG	101660365083826	1	2020-12-24 00:00:00	100
TwogamingLive1	106922864400391	1	2021-08-03 00:00:00	100
SyafixGaming9	104823934608669	1	2021-07-31 00:00:00	100
IwanStreaming	2073226836291105	1	2021-06-23 00:00:00	100
ChogbortsGaming	598897547159396	1	2021-04-03 00:00:00	100
Cachorrogamer1	1434262613369657	1	2021-02-09 00:00:00	100
tuacmt	330437347415187	1	2020-10-10 00:00:00	100
SaLaifanpage	114107398744045	1	2021-01-26 00:00:00	100
Luffy-Gaming-640352586485884	640352586485884	1	2021-07-10 00:00:00	100
AdminmieThailand	150444122329002	1	2020-11-30 00:00:00	100
GreeenGaming	648200035796906	1	2021-05-24 00:00:00	100
ZahranGamingX	1736217743079112	1	2020-11-08 00:00:00	100
LegendofMajelen	112498510309893	1	2020-09-01 00:00:00	100
OverPowerTVph	660330817737997	1	2020-10-11 00:00:00	100
kokiylagan	165157480867505	1	2021-06-19 00:00:00	100
goldenwitygaming	631931543884283	1	2020-11-10 00:00:00	100
Game-Go-101708201644503	101708201644503	1	2021-05-19 00:00:00	100
kgaming22	112442163569887	1	2020-08-28 00:00:00	100
GamesZone555	100355704910194	1	2020-08-02 00:00:00	100
CourtneysGames	110416854152951	1	2021-01-22 00:00:00	100
ColdestGamer	104463081342275	1	2020-08-28 00:00:00	100
KingTrill214	106543524750308	1	2021-03-02 00:00:00	100
yousof1233	116888746837177	1	2020-12-22 00:00:00	100
anhhi.0105	706642782835873	1	2020-08-01 00:00:00	100
nghtyGaming	106361464879297	1	2021-05-13 00:00:00	100
kimmonoppa555	106102334370238	1	2021-04-27 00:00:00	100
ironlionzionGaming	100626251382682	1	2021-04-15 00:00:00	100
CHEVERE4K-100563018005478	100563018005478	1	2021-06-15 00:00:00	100
nolarmagamer	101558631679935	1	2020-11-24 00:00:00	100
CraniumTeeVee	101548968515012	1	2021-03-29 00:00:00	100
Deatward-YT-104732804948513	104732804948513	1	2021-05-22 00:00:00	100
SkinnerNgSouth	108492777555201	1	2021-05-18 00:00:00	100
chadarinoo	116030123128967	1	2020-12-04 00:00:00	100
cheng4Asgaming	111869737190262	1	2020-08-20 00:00:00	100
owmggaming	101022071638245	1	2020-09-16 00:00:00	100
YisusitoOficial	100645965394201	1	2021-05-29 00:00:00	100
Vnuxito	101064658416633	1	2021-04-18 00:00:00	100
marcvash24	288690205401352	1	2020-09-12 00:00:00	100
DepikoGaming	108160280928220	1	2020-08-20 00:00:00	100
SK-Barangay-ONO-102058885037510	102058885037510	1	2021-05-23 00:00:00	100
mattuis12	108365830958295	1	2021-04-01 00:00:00	100
PabloEmilioGaming	100249021522359	1	2021-06-11 00:00:00	100
ms.burnerofficial	102001985180361	1	2021-05-19 00:00:00	100
JemGamingX	112575687241445	1	2021-04-11 00:00:00	100
meemeetv.99	106569454811995	1	2021-05-24 00:00:00	100
NATES97	111452743868163	1	2020-10-25 00:00:00	100
FrankieGamingTV	106302418415106	1	2021-08-29 00:00:00	100
UltimateMexicanLeague	109167393988706	1	2021-01-29 00:00:00	100
TitoMacGaming	107372690609967	1	2020-08-12 00:00:00	100
ChaaxGaming	110058163694454	1	2020-11-21 00:00:00	100
LoricGaming	101077611719075	1	2021-05-29 00:00:00	100
beegamexx	101878524818636	1	2021-08-23 00:00:00	100
SaoriLiki	510837855681198	1	2020-09-10 00:00:00	100
blustargaming	2354173101489566	1	2020-09-30 00:00:00	100
faikyuuu	110976024515597	1	2021-08-12 00:00:00	100
MemesHalo	225048784299113	1	2020-08-04 00:00:00	100
Timmy2TurntLive	336714940390467	1	2021-09-05 00:00:00	100
vanessawormate	100070050774861	1	2021-08-16 00:00:00	100
bernicsmite	464453726972120	1	2020-10-16 00:00:00	100
iLoveSadpost	1828430890706949	1	2021-03-17 00:00:00	100
zigviavallen	109611067111602	1	2020-10-17 00:00:00	100
MynameisChum	110071680831776	1	2020-10-17 00:00:00	100
bpmleague	1558219717643618	1	2020-09-13 00:00:00	100
polargamingphofficial	102276491711655	1	2021-03-21 00:00:00	100
Noyon-Gaming-113011257036461	113011257036461	1	2021-05-12 00:00:00	100
Spinneeer	111297034057403	1	2021-08-05 00:00:00	100
faysalgaming2	101179601420469	1	2021-03-20 00:00:00	100
Bok-Tv-109521054289694	109521054289694	1	2021-05-28 00:00:00	100
botaksyndicate	106201241311770	1	2021-07-16 00:00:00	100
World-Football-Games-109508224738069	109508224738069	1	2021-07-14 00:00:00	100
namergame	1626045670859031	1	2021-03-30 00:00:00	100
nalysqueen	103814111228973	1	2020-10-09 00:00:00	100
COLONEL.ALARAB	978276359024181	1	2021-07-31 00:00:00	100
gundayyt	369454134016017	1	2021-05-01 00:00:00	100
Cherrycherlan	105124481205503	1	2020-11-10 00:00:00	100
RIOTGamingeSports	104916478026071	1	2020-12-15 00:00:00	100
AegerGaming	110035387384118	1	2020-08-28 00:00:00	100
Giang-Duyên-Gamming-104935615196461	104935615196461	1	2021-07-23 00:00:00	100
jaballero	102127561864652	1	2021-03-17 00:00:00	100
Joydadoo	100870345406186	1	2021-03-24 00:00:00	100
astraacademyofficial	1408478556089957	1	2020-08-25 00:00:00	100
IQContained	105820484778016	1	2021-02-02 00:00:00	100
hatbxghost	107692370969285	1	2020-09-19 00:00:00	100
ABNalsham6	108312860906000	1	2021-01-06 00:00:00	100
didix.setiawan.16	100004711515028	1	2021-06-01 00:00:00	100
juanplayerOnly	106613127819433	1	2021-04-03 00:00:00	100
gigigamingg	102643191431372	1	2021-06-01 00:00:00	100
Youtubable	234893306614487	1	2020-09-12 00:00:00	100
R6thaicommunity	246050482609525	1	2021-04-22 00:00:00	100
Rosalapeligrxsa	109168480902715	1	2021-04-27 00:00:00	100
DuongTankerC4	100254214733408	1	2021-01-13 00:00:00	100
dolagaming2022	102800325184780	1	2021-03-15 00:00:00	100
YDGAMER87	269593937224067	1	2020-09-24 00:00:00	100
